[-252.885,-717.164,4919.03,0.55958, -0.440327,0.601583,-0.362051,-250.026,-886.427,4857.69,0.560096, -0.439468,0.602211,-0.361251,-248.056,-1020.87,4806.29,0.567036, -0.427488,0.579476,-0.399914,-246.142,-1229.1,4738.12,0.597281, -0.379642,0.611891,-0.353153,-212.429,-1194.59,4749.03,0.834616, -0.524925,-0.139681,0.0914309,-76.1951,-1151.41,4768.82,0.758384, -0.279802,-0.400312,0.431641,9.39164,-906.335,4870.8,0.625091, -0.371674,-0.316855,0.60887,22.9124,-673.017,4857.58,-0.0247697, 0.703554,0.613159,0.358376,31.0403,-591.025,4909.12,0.304592, -0.210101,0.909291,0.190449,-48.151,-620.041,4839.98,0.304592, -0.210101,0.909291,0.190449,-56.453,-560.303,4822.55,-0.117216, 0.314829,0.791651,-0.510326,-280.289,-1195.46,4751.74,0.539568, 0.82776,-0.0970156,-0.119444,-406.731,-1157.04,4764.09,0.313038, 0.748011,-0.399656,-0.427507,-496.254,-911.068,4874.73,0.416911, 0.612193,-0.586911,-0.327017,-519.292,-676.089,4853.64,-0.314075, -0.483517,0.53712,0.615687,-478.397,-581.93,4873.92,-0.0622076, -0.64876,0.318429,0.688363,-462.267,-528.461,4965.42,-0.0622076, -0.64876,0.318429,0.688363,-452.371,-577.78,4862.6,-0.195279, -0.620114,0.756293,0.0731137,-161.585,-711.901,4908.76,-0.458899, 0.51687,-0.449458,0.565902,-143.599,-314.323,4839.07,0.673173, -0.240168,0.641479,-0.278681,-151.972,-50.4643,5120.87,0.660742, -0.265982,0.649296,-0.266622,-152.46,137.157,5097.49,0.660298, 0.270512,0.644367,0.274991,-335.214,-721.91,4928.29,0.397987, 0.59953,0.441572,0.535896,-320.822,-336.05,5045.77,0.361434, 0.627692,0.40057,0.561171,-301.6,18.4546,5207.68,0.43771, 0.570434,0.445796,0.53318,-304.458,150.475,5094.43,-0.0652497, 0.72295,-0.0847966,0.682566,-245.999,-1302.18,4699.96,0.489233, -0.294985,0.721082,-0.392014,-275.299,-1263.18,4545.3,0.489233, -0.294985,0.721082,-0.392014,-261.577,-1316.89,4556.16,0.623136, 0.301296,0.718468,0.0687442,-193.604,-1376.86,4646.45,0.392014, 0.721082,0.294985,0.489233,-309.085,-1296.6,4566.93,0.623136, 0.301296,0.718468,0.0687442,-348.473,-1329.32,4688.84,0.489233, -0.294985,0.721082,0.721082]
[-247.951,-708.655,4886.28,0.558906, -0.432725,0.596277,-0.380561,-247.843,-879.429,4827.94,0.56086, -0.429646,0.5985,-0.377675,-248.085,-1014.75,4777.91,0.582513, -0.423703,0.568576,-0.397336,-239.79,-1222.53,4707.29,0.612501, -0.376742,0.600723,-0.349342,-207.069,-1187.4,4719.67,0.830361, -0.52185,-0.157666,0.115385,-73.5072,-1135.89,4740.12,0.757187, -0.269751,-0.405613,0.435178,8.17012,-890.505,4846.19,0.628679, -0.360264,-0.327868,0.606197,19.9138,-656.259,4840.44,0.056517, 0.698245,0.55524,0.448295,26.8741,-577.186,4896.89,0.399707, -0.0546186,0.890424,0.210706,-46.8495,-569.407,4816.57,0.399707, -0.0546186,0.890424,0.210706,-53.044,-550.182,4794.45,-0.0398931, 0.317313,0.799085,-0.509102,-275.101,-1189.67,4720.25,0.536202, 0.829329,-0.121116,-0.100163,-401.557,-1148.66,4725.07,0.28728, 0.761518,-0.403177,-0.41834,-494.088,-905.304,4840.57,0.39635, 0.611686,-0.606879,-0.31693,-508.939,-669.226,4818.39,-0.350731, -0.496996,0.496334,0.619383,-476.165,-571.845,4839.41,-0.0386364, -0.66589,0.22348,0.710742,-464.326,-533.969,4939.25,-0.0386364, -0.66589,0.22348,0.710742,-450.981,-564.98,4826.75,-0.210012, -0.655361,0.71998,0.0895893,-156.097,-705.9,4878.39,-0.464592, 0.514593,-0.420793,0.585048,-140.426,-310.386,4792.89,0.67258, -0.28084,0.602506,-0.325195,-164.603,-10.1232,5035.86,0.650717, -0.318236,0.583786,-0.366725,-154.152,166.832,4968.87,0.723685, 0.186833,0.634361,0.197384,-330.779,-711.139,4893.4,0.397832, 0.599339,0.416841,0.555667,-316.639,-330.172,5028.67,0.364095, 0.623156,0.380363,0.578304,-300.301,19.9101,5202.22,0.424133, 0.57893,0.442022,0.538115,-305.455,155.693,5092.98,-0.078415, 0.726287,-0.093383,0.676489,-236.966,-1295.29,4668.23,0.602921, -0.309461,0.643857,-0.355203,-241.764,-1252.34,4511.54,0.602921, -0.309461,0.643857,-0.355203,-220.272,-1303.29,4523.69,0.677496, 0.236454,0.674097,0.175163,-161.267,-1355.49,4624.87,0.355203, 0.643857,0.309461,0.602921,-272.107,-1292.86,4524.82,0.677496, 0.236454,0.674097,0.175163,-328.082,-1340.23,4635.21,0.602921, -0.309461,0.643857,0.643857]
[-243.505,-699.02,4858.46,0.559674, -0.411981,0.608531,-0.383049,-249.418,-866.659,4795.42,0.552662, -0.422907,0.60099,-0.393097,-253.92,-1001.73,4747.89,0.591776, -0.415211,0.566333,-0.395813,-244.062,-1206.77,4674.29,0.621611, -0.368458,0.597806,-0.347082,-211.858,-1172.07,4687.81,0.836931, -0.518937,-0.141439,0.101225,-76.9584,-1126.66,4706.71,0.763233, -0.266331,-0.411097,0.421358,8.23135,-887.349,4818.6,0.631751, -0.3617,-0.330312,0.600797,22.1797,-654.835,4814.58,0.0741335, 0.704446,0.563461,0.425173,31.2291,-573.368,4865.92,0.378394, -0.000267341,0.902071,0.207572,-46.2249,-556.371,4791.81,0.378394, -0.000267341,0.902071,0.207572,-50.3465,-547.065,4772.06,-0.0748534, 0.312492,0.796789,-0.511736,-279.409,-1174.42,4687.08,0.526628, 0.839754,-0.0999538,-0.0865184,-406.887,-1140.2,4692.37,0.273915, 0.764711,-0.428656,-0.395526,-497.283,-893.506,4797.04,-0.375675, -0.610004,0.629622,0.300565,-503.529,-659.012,4771.94,-0.346085, -0.542924,0.394282,0.655744,-480.711,-565.068,4810.66,-0.0633314, -0.653623,0.151667,0.738758,-466.038,-533.934,4911.64,-0.0633314, -0.653623,0.151667,0.738758,-442.723,-555.422,4796.52,-0.156482, -0.659576,0.717331,0.16096,-152.213,-699.482,4851.12,-0.477542, 0.503509,-0.3991,0.599293,-137.389,-307.713,4761.73,0.661538, -0.325757,0.553802,-0.386722,-171.015,27.5746,4946.48,0.653654, -0.327799,0.515087,-0.447179,-141.735,190.137,4856.35,0.782236, 0.131323,0.59203,0.142693,-325.827,-698.603,4865.07,0.413236, 0.590582,0.379625,0.579942,-310.119,-325.962,5014.2,0.389885, 0.605283,0.355775,0.595857,-295.846,21.726,5186.58,0.435355, 0.575458,0.393848,0.569383,-286.22,163.09,5087.1,-0.0926517, 0.690074,-0.125056,0.706806,-240.425,-1278.32,4634.29,0.57899, -0.36962,0.603464,-0.404948,-244.97,-1264.39,4473.56,0.57899, -0.36962,0.603464,-0.404948,-222.478,-1311.44,4494.58,0.695749, 0.165352,0.688075,0.123066,-163.445,-1342.88,4602.94,0.404948, 0.603464,0.36962,0.57899,-274.199,-1302.38,4493.64,0.695749, 0.165352,0.688075,0.123066,-329.494,-1330.43,4609.72,0.57899, -0.36962,0.603464,0.603464]
[-240.639,-685.042,4826.97,0.559563, -0.409356,0.603677,-0.393562,-247.391,-852.772,4766.38,0.561383, -0.40655,0.60557,-0.390961,-252.974,-985.656,4714.73,0.590258, -0.419926,0.555532,-0.408218,-242.241,-1191.94,4647.65,0.621093, -0.374024,0.587418,-0.359568,-210.348,-1157.04,4660.66,0.827599, -0.531528,-0.151279,0.0983516,-76.6571,-1110.77,4681.51,0.772862, -0.248383,-0.396579,0.428621,11.2556,-873.156,4792.11,0.650303, -0.334726,-0.326997,0.598446,27.4669,-641.776,4797.83,0.0410928, 0.660348,0.523337,0.537001,23.8701,-572.439,4864.6,0.402665, 0.111303,0.835197,0.357658,-46.492,-521.208,4800.5,0.402665, 0.111303,0.835197,0.357658,-41.3242,-544.196,4743.9,0.0655938, 0.327782,0.810149,-0.481576,-277.604,-1159.31,4658.82,0.537296, 0.831772,-0.108365,-0.0878945,-404.039,-1123.17,4662.73,0.263528, 0.768218,-0.441253,-0.381693,-493.951,-875.549,4762.41,-0.364721, -0.603133,0.648917,0.286557,-492.443,-642.522,4732.41,-0.427009, -0.457223,0.271411,0.7314,-467.851,-548.923,4769.71,-0.373908, -0.475368,0.238205,0.759918,-439.33,-464.483,4827.55,-0.373908, -0.475368,0.238205,0.759918,-436.506,-533.917,4757.2,0.208921, 0.682184,-0.623671,-0.319391,-149.625,-686.597,4821.14,-0.478893, 0.508952,-0.393494,0.597321,-140.311,-297.077,4728.57,0.633903, -0.370149,0.526186,-0.429284,-170.044,60.3105,4862.26,0.599257, -0.398401,0.466878,-0.513996,-137.494,195.15,4736.25,0.790829, 0.046776,0.607538,0.0574299,-322.71,-683.64,4832.24,0.413179, 0.595519,0.359998,0.587403,-302.42,-317.929,4993.11,0.388363, 0.610083,0.33479,0.60406,-284.608,21.5231,5177.6,0.428351, 0.585992,0.379303,0.57381,-273.115,165.767,5083.84,-0.100846, 0.687298,-0.142753,0.705034,-238.049,-1264.35,4610,0.538673, -0.418609,0.577736,-0.448128,-246.847,-1276.06,4449.93,0.538673, -0.418609,0.577736,-0.448128,-224.003,-1319.14,4477.46,0.697773, 0.11252,0.704523,0.0640252,-162.403,-1333.3,4587.4,0.448128, 0.577736,0.418609,0.538673,-275.498,-1310.04,4476.45,0.697773, 0.11252,0.704523,0.0640252,-327.504,-1318.89,4596.43,0.538673, -0.418609,0.577736,0.577736]
[-240.373,-676.49,4793.69,0.555411, -0.415245,0.605602,-0.390303,-247.019,-844.93,4733.81,0.554727, -0.416305,0.604874,-0.391274,-252.444,-979.041,4684.44,0.595474, -0.412423,0.551404,-0.413849,-241.734,-1185.65,4616.69,0.626744, -0.366876,0.582702,-0.364763,-209.801,-1150.95,4630.53,0.827051, -0.53528,-0.139206,0.100417,-74.9064,-1105.78,4648.13,0.755126, -0.28025,-0.425601,0.412442,7.53193,-867.077,4762.18,0.643101, -0.36874,-0.35172,0.571617,30.5783,-635.766,4769.35,0.140598, 0.642274,0.40961,0.632405,24.401,-571.397,4841.05,0.568376, 0.115021,0.753038,0.31089,-11.0763,-514.337,4756.05,0.568376, 0.115021,0.753038,0.31089,-35.777,-533.059,4738.15,0.00652669, 0.296714,0.860549,-0.413972,-277.176,-1152.73,4627.23,0.536059, 0.831609,-0.130304,-0.0639387,-403.488,-1115.11,4622.83,0.250675, 0.76708,-0.452338,-0.379659,-488.894,-865.438,4723.25,-0.354777, -0.591983,0.665265,0.284802,-477.736,-632.345,4691.49,0.582736, 0.276408,-0.0500546,-0.762569,-463.847,-533.876,4721.81,0.532744, 0.279045,-0.0322643,-0.798296,-434.386,-441.373,4765.6,0.532744, 0.279045,-0.0322643,-0.798296,-434.381,-513.315,4714.57,0.304674, 0.655443,-0.426297,-0.543912,-149.231,-677.539,4786.53,-0.493521, 0.501379,-0.394224,0.591306,-145.172,-284.564,4704.71,0.603366, -0.410889,0.487826,-0.478691,-170.4,90.8391,4779.63,0.563126, -0.43295,0.409937,-0.572184,-127.96,199.759,4632.59,0.806119, -0.0182412,0.591405,-0.0089473,-322.561,-675.544,4800.15,0.371215, 0.624463,0.378289,0.57371,-300.302,-315.296,4974.85,0.347192, 0.639654,0.352062,0.588517,-277.274,17.7347,5171.96,0.406411, 0.601742,0.371702,0.578424,-269.031,167.049,5085.31,-0.119768, 0.693056,-0.159131,0.692825,-237.244,-1258.12,4578.78,0.590276, -0.299546,0.636818,-0.395359,-235.692,-1223.67,4421.39,0.590276, -0.299546,0.636818,-0.395359,-218.062,-1274.74,4436.58,0.696949, 0.238487,0.66211,0.137827,-165.391,-1324.76,4540.89,0.395359, 0.636818,0.299546,0.590276,-268.658,-1261.03,4435.83,0.696949, 0.238487,0.66211,0.137827,-329.571,-1298.38,4546.08,0.590276, -0.299546,0.636818,0.636818]
[-238.53,-659.282,4761,0.553443, -0.415905,0.612828,-0.381007,-245.676,-826.04,4699.11,0.548568, -0.423641,0.607506,-0.387992,-251.255,-959.876,4651.05,0.602515, -0.411811,0.552294,-0.402937,-237.154,-1163.92,4579.65,0.632888, -0.366195,0.58354,-0.353322,-205.956,-1129.11,4594.04,0.832606, -0.526997,-0.134364,0.104821,-71.6013,-1084.01,4610.2,0.759285, -0.270896,-0.432843,0.403421,11.0639,-850.424,4731.17,0.636097, -0.369425,-0.352509,0.578484,30.0845,-619.83,4736.04,0.0796027, 0.671224,0.45621,0.578786,29.6174,-554.932,4806.89,0.44796, 0.190364,0.788943,0.375049,-27.115,-486.319,4746.08,0.44796, 0.190364,0.788943,0.375049,-38.3058,-510.526,4712.88,-0.0440388, 0.30304,0.868033,-0.390829,-272.967,-1131.98,4590.83,0.528627, 0.835901,-0.130597,-0.0690499,-398.462,-1093.75,4587.86,0.268403, 0.759673,-0.447537,-0.38803,-482.267,-844.194,4686,-0.375632, -0.583138,0.661319,0.285497,-473.431,-613.172,4647.6,0.716476, 0.0358692,0.28787,-0.634434,-484.926,-520.73,4692.6,-0.486817, 0.0543386,-0.284961,0.823926,-429.806,-432.433,4712.51,-0.486817, 0.0543386,-0.284961,0.823926,-429.296,-489.901,4672.12,-0.32, -0.456806,0.20994,0.803028,-147.98,-659.885,4752.17,-0.47143, 0.535345,-0.438251,0.546896,-155.043,-266.467,4683.32,0.528544, -0.484138,0.494245,-0.491909,-165.54,114.741,4700.94,-0.493185, 0.512723,-0.425491,0.559322,-149.591,203.702,4537.31,0.74782, -0.0640998,0.658991,-0.0488601,-320.184,-658.739,4768.96,0.317946, 0.648675,0.411132,0.555969,-302.731,-304.833,4952.46,0.279248, 0.675326,0.36578,0.576333,-276.464,9.92966,5173.95,0.370007, 0.621961,0.367784,0.583947,-275.629,164.226,5097.98,-0.149604, 0.704522,-0.175977,0.671043,-231.506,-1235.2,4540.54,0.524235, -0.384036,0.600453,-0.465993,-240.364,-1242.11,4380.59,0.524235, -0.384036,0.600453,-0.465993,-221.745,-1287.63,4407.05,0.700197, 0.15303,0.696139,0.0411837,-162.491,-1309.99,4516.55,0.465993, 0.600453,0.384036,0.524235,-272.064,-1273.9,4406.08,0.700197, 0.15303,0.696139,0.0411837,-325.233,-1280.9,4525.31,0.524235, -0.384036,0.600453,0.600453]
[-236.947,-644.907,4725.65,0.561177, -0.402736,0.613964,-0.382011,-244.952,-810.92,4659.93,0.546815, -0.424944,0.598808,-0.4023,-250.786,-946.503,4615.22,0.608277, -0.412157,0.540215,-0.410236,-233.492,-1152.21,4546.72,0.639216, -0.367508,0.571527,-0.360135,-202.776,-1116.87,4561.52,0.826606, -0.533043,-0.149786,0.100758,-68.8987,-1070.15,4581.6,0.751814, -0.281952,-0.447813,0.393373,11.2309,-836.491,4706.6,0.622869, -0.389193,-0.358556,0.576196,29.5574,-604.86,4706.17,0.146235, 0.644599,0.438633,0.608858,24.5086,-536.307,4773.86,0.528689, 0.157741,0.763561,0.33553,-17.8399,-471.826,4697.92,0.528689, 0.157741,0.763561,0.33553,-40.3797,-499.158,4683.66,-0.0346199, 0.277417,0.883173,-0.376625,-269.926,-1120.23,4556.55,0.532395, 0.833842,-0.133366,-0.0589663,-396.072,-1082.66,4550.79,0.254473, 0.763157,-0.460841,-0.374781,-479.096,-830.439,4645.99,-0.358911, -0.580768,0.676381,0.276405,-463.147,-598.895,4607.29,0.691103, 0.174798,0.0596857,-0.698756,-470.936,-499.102,4635.03,-0.465565, -0.150818,-0.106633,0.865524,-415.5,-416.773,4673.37,-0.465565, -0.150818,-0.106633,0.865524,-421.162,-468.507,4616.58,-0.352337, -0.571445,0.402874,0.622095,-145.894,-646.467,4718.5,-0.484061, 0.527414,-0.439844,0.54227,-155.904,-249.842,4659.87,0.503465, -0.511127,0.458677,-0.524297,-167.194,132.225,4631.47,-0.48458, 0.517985,-0.370014,0.599969,-138.125,203.193,4460.17,0.770163, -0.107128,0.623216,-0.0835163,-319.053,-643.501,4732.1,0.319126, 0.648509,0.385596,0.573508,-301.101,-296.492,4931.51,0.284597, 0.670303,0.346407,0.591355,-277.629,13.7486,5162.2,0.349889, 0.632667,0.328445,0.607811,-272.148,175.236,5101.31,-0.1809, 0.684435,-0.211263,0.673938,-226.346,-1224.26,4508.59,0.46142, -0.442199,0.571474,-0.514751,-245.448,-1261.88,4353.23,0.46142, -0.442199,0.571474,-0.514751,-225.637,-1302.02,4387.01,0.690257, 0.091411,0.716775,-0.0377111,-159.578,-1304.19,4495.45,0.514751, 0.571474,0.442199,0.46142,-275.957,-1287.49,4386.39,0.690257, 0.091411,0.716775,-0.0377111,-321.745,-1270.01,4508.16,0.46142, -0.442199,0.571474,0.571474]
[-231.955,-629.54,4689.84,0.559205, -0.404207,0.616365,-0.379474,-240.335,-796.06,4623.66,0.543613, -0.428488,0.599739,-0.401492,-246.325,-932.369,4579.5,0.617826, -0.40701,0.531616,-0.412333,-225.718,-1138.37,4510.26,0.648902, -0.363067,0.562543,-0.36146,-195.541,-1102.77,4526.11,0.823732, -0.532204,-0.166134,0.103077,-62.793,-1052.94,4549.68,0.742015, -0.287242,-0.456537,0.398096,11.1699,-815.912,4674.39,0.621989, -0.390259,-0.372332,0.567623,29.4406,-583.467,4679.08,0.109156, 0.65033,0.393409,0.640613,23.884,-524.189,4755.43,0.55362, 0.132991,0.74834,0.340302,-14.3205,-461.625,4675.24,0.55362, 0.132991,0.74834,0.340302,-32.2071,-474.921,4650.32,0.00816298, 0.329878,0.862239,-0.384264,-262.757,-1106.57,4519.3,0.528669, 0.835413,-0.141927,-0.0494964,-389.014,-1068.29,4510.39,0.239372, 0.763656,-0.473148,-0.368323,-468.552,-813.777,4605.53,-0.339603, -0.584681,0.682046,0.278622,-448.329,-580.732,4573.07,0.669722, 0.346637,0.0161213,-0.656548,-466.582,-487.224,4615.39,-0.368121, -0.314189,-0.147318,0.862594,-409.816,-429.288,4684.86,-0.368121, -0.314189,-0.147318,0.862594,-417.047,-447.147,4597.36,0.316347, 0.665162,-0.445406,-0.509016,-140.629,-630.981,4681.9,-0.482435, 0.535926,-0.432483,0.541293,-156.698,-234.15,4616.33,0.522314, -0.501441,0.472042,-0.502913,-175.36,150.07,4612,-0.499423, 0.507067,-0.36478,0.600329,-142.223,225.075,4442.42,0.780881, -0.103014,0.611747,-0.0733326,-314.309,-628.241,4697,0.300161, 0.653818,0.390058,0.5747,-300.176,-284.422,4905.02,0.254683, 0.682195,0.33807,0.596201,-276.654,12.9454,5154.3,0.321208, 0.646879,0.330443,0.607603,-277.892,177.602,5100.25,-0.201166, 0.695811,-0.219735,0.653525,-217.029,-1210.45,4471.86,-0.36329, 0.510866,-0.527607,0.573295,-251.831,-1286.15,4333.43,-0.36329, 0.510866,-0.527607,0.573295,-229.863,-1317.26,4374.86,0.662265, 0.0118374,0.734311,-0.148496,-153.634,-1294.56,4474.47,0.573295, 0.527607,0.510866,0.36329,-279.811,-1300.87,4374.74,0.662265, 0.0118374,0.734311,-0.148496,-313.53,-1250.15,4491.56,-0.36329, 0.510866,-0.527607,-0.527607]
[-221.967,-616.791,4650.37,0.555183, -0.409788,0.609252,-0.390714,-230.373,-785.635,4588.75,0.547498, -0.421531,0.601187,-0.401412,-236.862,-921.773,4542.74,0.621306, -0.405223,0.526965,-0.414827,-214.951,-1128.47,4473.86,0.652571, -0.361659,0.557764,-0.363667,-184.95,-1092.69,4490.1,0.821803, -0.533199,-0.173442,0.101272,-52.4044,-1042.02,4515.63,0.733519, -0.303777,-0.459502,0.398155,20.2446,-801.415,4636.09,0.614117, -0.406768,-0.371433,0.565189,40.1746,-568.344,4635.25,0.0753435, 0.686002,0.407675,0.597934,43.2023,-508.909,4711.99,0.500274, 0.14337,0.785011,0.336048,-6.74784,-447.735,4636.9,0.500274, 0.14337,0.785011,0.336048,-21.5802,-459.388,4605.15,-0.0133949, 0.331906,0.843876,-0.421347,-252.27,-1096.62,4482.4,0.528466, 0.836824,-0.137229,-0.0402167,-379.483,-1060.52,4472.09,0.219445, 0.777867,-0.480432,-0.340517,-466.514,-805.822,4562.65,-0.311571, -0.597698,0.691845,0.258904,-444.872,-571.694,4533.84,0.614083, 0.410546,-0.218002,-0.637832,-454.426,-469.142,4551.91,-0.21911, -0.464651,-0.0131148,0.857857,-403.846,-430.178,4637.92,-0.21911, -0.464651,-0.0131148,0.857857,-407.759,-443.527,4560.15,0.211444, 0.725919,-0.548329,-0.357307,-130.306,-618.729,4643.17,-0.486975, 0.538385,-0.419899,0.544686,-152.111,-221.977,4571.49,0.557548, -0.475282,0.490193,-0.472184,-180.476,161,4609.22,0.519511, -0.487626,0.367554,-0.59769,-142.549,244.14,4443.84,0.793205, -0.0871762,0.599944,-0.0573922,-304.621,-615.043,4656.86,0.295627, 0.647432,0.39756,0.579122,-299.327,-269.311,4864.5,0.217793, 0.693732,0.309865,0.612606,-276.947,2.38258,5143.3,0.278822, 0.661852,0.355068,0.598446,-293.209,168.421,5094.45,-0.224771, 0.723569,-0.21266,0.617011,-205.617,-1200.81,4435.56,-0.253911, 0.563733,-0.481135,0.621485,-257.52,-1306.38,4324.09,-0.253911, 0.563733,-0.481135,0.621485,-232.882,-1327.67,4370.2,0.618999, -0.0584053,0.738833,-0.259914,-145.924,-1286.01,4454.17,0.621485, 0.481135,0.563733,0.253911,-281.96,-1308.39,4370.15,0.618999, -0.0584053,0.738833,-0.259914,-301.655,-1227.73,4472.95,-0.253911, 0.563733,-0.481135,-0.481135]
[-217.786,-601.11,4599.62,0.536591, -0.434631,0.618882,-0.374367,-225.828,-772.538,4540.65,0.528806, -0.447224,0.609844,-0.385287,-231.733,-910.787,4497.08,0.612201, -0.417968,0.530485,-0.411217,-209.935,-1120.2,4430.47,0.643206, -0.37408,0.562294,-0.360798,-179.521,-1083.63,4445.4,0.822465, -0.537677,-0.155687,0.101077,-44.1371,-1035.11,4466.84,0.729272, -0.297384,-0.487771,0.376569,23.4772,-799.18,4603.85,0.597899, -0.419848,-0.387408,0.56228,39.404,-563.813,4601.76,0.136017, 0.700202,0.526312,0.462831,49.4988,-481.509,4653.88,0.419091, 0.13902,0.864847,0.238904,-17.5527,-433.072,4581.51,0.419091, 0.13902,0.864847,0.238904,-25.6867,-449.586,4562.91,-0.0895024, 0.32933,0.812028,-0.473436,-247.569,-1088.22,4439.58,0.537575, 0.834158,-0.116956,-0.0389274,-377.27,-1056.52,4431.45,0.282983, 0.753604,-0.457913,-0.37725,-462.043,-797.704,4520.07,-0.382054, -0.584085,0.660642,0.276462,-455.889,-562.867,4476.62,0.567658, 0.370528,-0.320099,-0.661824,-446.443,-457.929,4481.11,-0.134519, -0.483513,0.0772598,0.861482,-392.833,-424.819,4568.86,-0.134519, -0.483513,0.0772598,0.861482,-407.938,-440.004,4498.82,0.189428, 0.714789,-0.59086,-0.32261,-126.006,-600.826,4586.28,-0.490239, 0.538571,-0.438948,0.526242,-150.758,-198.195,4530.71,0.549828, -0.48209,0.50033,-0.463625,-177.783,187.942,4570.86,0.52149, -0.501886,0.414285,-0.551839,-158.872,284.888,4407.91,0.762537, -0.0641663,0.643321,-0.0236016,-300.549,-601.366,4611.65,0.275373, 0.647528,0.412633,0.578456,-304.517,-254.412,4823.93,0.191481, 0.699114,0.31758,0.611324,-284.52,12.2772,5112.24,0.253195, 0.669866,0.336428,0.611545,-302.209,182.635,5074.81,-0.2523, 0.716079,-0.231377,0.608309,-201.019,-1193.71,4392.79,-0.142114, 0.622683,-0.404571,0.654517,-264.671,-1325.85,4320.66,-0.142114, 0.622683,-0.404571,0.654517,-235.015,-1334.17,4368.54,0.563303, -0.154229,0.726378,-0.362323,-138.982,-1272.61,4428.67,0.654517, 0.404571,0.622683,0.142114,-284.285,-1314.16,4368.08,0.563303, -0.154229,0.726378,-0.362323,-293.303,-1206.6,4446.25,-0.142114, 0.622683,-0.404571,-0.404571]
